avg_travel_time,hour,minute,weekday,timemap,pressure,wind_direction,wind_direction,wind_speed,temperature,rel_humidity,precipitation,last_20min,SSD,is_workday
135.79,0,0,1,1,1013.2,341.0,341.0,3.5,21.1,68.0,0.0,153.07,63.98836985439331,1
194.31,4,0,1,13,1013.5,354.0,354.0,2.6,23.9,58.0,0.0,159.65,70.87979294407583,1
192.42,5,0,1,16,1013.5,354.0,354.0,2.6,23.9,58.0,0.0,173.78,70.87979294407583,1
137.75,5,40,1,18,1013.5,354.0,354.0,2.6,23.9,58.0,0.0,138.72,70.87979294407583,1
166.56,6,0,1,19,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,137.75,68.00156924419889,1
114.48,6,20,1,20,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,166.56,68.00156924419889,1
118.29,6,40,1,21,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,114.48,68.00156924419889,1
177.54,7,0,1,22,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,118.29,68.00156924419889,1
147.26,7,40,1,24,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,140.53,68.00156924419889,1
139.38,8,0,1,25,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,147.26,68.00156924419889,1
167.95,8,20,1,26,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,139.38,68.00156924419889,1
155.19,8,40,1,27,1012.2,7.0,7.0,4.6,26.9,43.0,0.0,167.95,68.00156924419889,1
197.22,9,20,1,29,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,175.81,65.50360610612246,1
170.32,9,40,1,30,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,197.22,65.50360610612246,1
149.54,10,20,1,32,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,190.71,65.50360610612246,1
141.93,10,40,1,33,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,149.54,65.50360610612246,1
298.92,11,20,1,35,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,203.88,65.50360610612246,1
141.59,11,40,1,36,1012.6,11.0,11.0,4.5,25.4,42.0,0.0,298.92,65.50360610612246,1
195.46,12,20,1,38,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,193.3,69.86847638951966,1
228.73,12,40,1,39,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,195.46,69.86847638951966,1
177.8,13,0,1,40,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,228.73,69.86847638951966,1
164.53,13,20,1,41,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,177.8,69.86847638951966,1
166.23,13,40,1,42,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,164.53,69.86847638951966,1
185.09,14,0,1,43,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,166.23,69.86847638951966,1
189.4,14,20,1,44,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,185.09,69.86847638951966,1
211.67,14,40,1,45,1013.7,25.0,25.0,1.7,22.1,53.0,0.0,189.4,69.86847638951966,1
119.71,15,0,1,46,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,211.67,66.69410224489796,1
162.09,15,40,1,48,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,171.67,66.69410224489796,1
152.69,16,20,1,50,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,149.46,66.69410224489796,1
189.75,16,40,1,51,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,152.69,66.69410224489796,1
144.96,17,20,1,53,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,147.39,66.69410224489796,1
225.21,17,40,1,54,1014.0,326.0,326.0,2.2,20.5,65.0,0.0,144.96,66.69410224489796,1
337.95,18,20,1,56,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,444.56,68.1735901,1
336.16,18,40,1,57,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,337.95,68.1735901,1
210.12,19,0,1,58,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,336.16,68.1735901,1
174.35,19,20,1,59,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,210.12,68.1735901,1
147.4,19,40,1,60,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,174.35,68.1735901,1
241.4,20,0,1,61,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,147.4,68.1735901,1
161.0,20,20,1,62,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,241.4,68.1735901,1
143.02,20,40,1,63,1013.8,327.0,327.0,1.4,19.4,74.0,0.0,161.0,68.1735901,1
225.41,21,40,1,66,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,176.28,68.56701624242424,1
150.27,22,0,1,67,1014.1,330.0,330.0,1.0,18.6,80.0,0.0,225.41,68.56701624242424,1
